donation_id,sender_name_raw,sender_email_raw,amount,payment_method,platform,message_raw,label_multiclass,text_for_model
sample_benign_0132,PenontonSetia,user0132@example.com,27500,QRIS,Saweria,💙 mager tapi tetep nonton lowkey suka konten ini 💙!,benign,PenontonSetia 💙 mager tapi tetep nonton lowkey suka konten ini 💙! penontonsetia mager tapi tetep nonton lowkey suka konten ini i
sample_benign_0133,SahabatStream,user0133@example.com,30000,E-Wallet,DemoPay,Buat beli kopi untuk beli snack,benign,SahabatStream Buat beli kopi untuk beli snack sahabatstream buat beli kopi untuk beli snack
sample_benign_0134,Raka,user0134@example.com,32500,Virtual Account,Kondomatur,mantul mainnya cuy nih buat kopi,benign,Raka mantul mainnya cuy nih buat kopi raka mantul mainnya cuy nih buat kopi
sample_benign_0135,TemanLive,user0135@example.com,35000,Transfer,Trakteer,wkwk Akhirnya bisa nonton lagi semoga harimu lancar,benign,TemanLive wkwk Akhirnya bisa nonton lagi semoga harimu lancar temanlive wkwk akhirnya bisa nonton lagi semoga harimu lancar
sample_benign_0136,Dina,user0136@example.com,37500,QRIS,Saweria,bestie streamnya ramein dong #236,benign,Dina bestie streamnya ramein dong #236 dina bestie streamnya ramein dong #236
sample_benign_0137,Mira,user0137@example.com,40000,E-Wallet,DemoPay,Bang jangan lupa makan bwt support live hari ini,benign,Mira Bang jangan lupa makan bwt support live hari ini mira bang jangan lupa makan bwt support live hari ini
sample_benign_0138,Salsa,user0138@example.com,42500,Virtual Account,Kondomatur,✨ wkwkwk ngakak parah plis lanjut ✨,benign,Salsa ✨ wkwkwk ngakak parah plis lanjut ✨ salsa wkwkwk ngakak parah plis lanjut
sample_benign_0139,TimSupport,user0139@example.com,45000,Transfer,Trakteer,Kontennya rapi lanjut konten positif,benign,TimSupport Kontennya rapi lanjut konten positif timsupport kontennya rapi lanjut konten positif
sample_benign_0140,Budi,user0140@example.com,47500,QRIS,Saweria,nt bang next menang beneran bagus ngab haha,benign,Budi nt bang next menang beneran bagus ngab haha budi nt bang next menang beneran bagus ngab haha
sample_benign_0141,Nina,user0141@example.com,50000,E-Wallet,DemoPay,GG maennya semoga target tercapai,benign,Nina GG maennya semoga target tercapai nina gg maennya semoga target tercapai
sample_benign_0142,KopiSore,user0142@example.com,52500,Virtual Account,Kondomatur,btw audio lu udah enak no debat sih,benign,KopiSore btw audio lu udah enak no debat sih kopisore btw audio lu udah enak no debat sih
sample_benign_0143,Fajar,user0143@example.com,55000,Transfer,Trakteer,Thanks hiburannya request baca chat dong!,benign,Fajar Thanks hiburannya request baca chat dong! fajar thanks hiburannya request baca chat dongi
sample_benign_0144,Doni,user0144@example.com,57500,QRIS,Saweria,ping aman bang lanjut deh mantap,benign,Doni ping aman bang lanjut deh mantap doni ping aman bang lanjut deh mantap
sample_benign_0145,NontonSantai,user0145@example.com,60000,E-Wallet,DemoPay,Clip tadi lucu bangett untuk beli snack,benign,NontonSantai Clip tadi lucu bangett untuk beli snack nontonsantai clip tadi lucu bangett untuk beli snack
sample_benign_0146,AnakRank,user0146@example.com,62500,Virtual Account,Kondomatur,pecah banget live hari ini random tapi lucu,benign,AnakRank pecah banget live hari ini random tapi lucu anakrank pecah banget live hari ini random tapi lucu
sample_benign_0147,Ayu,user0147@example.com,65000,Transfer,Trakteer,Support kecil dari gw semoga harimu lancar,benign,Ayu Support kecil dari gw semoga harimu lancar ayu support kecil dari gw semoga harimu lancar
sample_benign_0148,ViewerBaik,user0148@example.com,67500,QRIS,Saweria,lo keren bgt pas clutch dong baca chat,benign,ViewerBaik lo keren bgt pas clutch dong baca chat viewerbaik lo keren bgt pas clutch dong baca chat
sample_benign_0149,RuangChat,user0149@example.com,70000,E-Wallet,DemoPay,Bantu sedikit ya bwt support live hari ini,benign,RuangChat Bantu sedikit ya bwt support live hari ini ruangchat bantu sedikit ya bwt support live hari ini
sample_benign_0150,Lia,user0150@example.com,10000,Virtual Account,Kondomatur,๑۞๑ wkwk noob friendly banget kontennya ga boong haha ๑۞๑,benign,Lia ๑۞๑ wkwk noob friendly banget kontennya ga boong haha ๑۞๑ lia 11 wkwk noob friendly banget kontennya ga boong haha 11
sample_benign_0151,Bagas,user0151@example.com,12500,Transfer,Trakteer,Request lagu dong lanjut konten positif,benign,Bagas Request lagu dong lanjut konten positif bagas request lagu dong lanjut konten positif
sample_benign_0152,PenontonSetia,user0152@example.com,15000,QRIS,Saweria,relate bgt sama ceritanya otw nonton sampe selesai,benign,PenontonSetia relate bgt sama ceritanya otw nonton sampe selesai penontonsetia relate bgt sama ceritanya otw nonton sampe selesai
sample_benign_0153,SahabatStream,user0153@example.com,17500,E-Wallet,DemoPay,Kamera sudah jelas semoga target tercapai #253,benign,SahabatStream Kamera sudah jelas semoga target tercapai #253 sahabatstream kamera sudah jelas semoga target tercapai #253
sample_benign_0154,Raka,user0154@example.com,20000,Virtual Account,Kondomatur,cape ngakak liat chat lah kok bisa!,benign,Raka cape ngakak liat chat lah kok bisa! raka cape ngakak liat chat lah kok bisai
sample_benign_0155,TemanLive,user0155@example.com,22500,Transfer,Trakteer,Lanjutt sampai selesai request baca chat dong,benign,TemanLive Lanjutt sampai selesai request baca chat dong temanlive lanjutt sampai selesai request baca chat dong
sample_benign_0156,Dina,user0156@example.com,25000,QRIS,Saweria,💙 smngt bang wkwk vibesnya enak 💙,benign,Dina 💙 smngt bang wkwk vibesnya enak 💙 dina smngt bang wkwk vibesnya enak
sample_benign_0157,Mira,user0157@example.com,27500,E-Wallet,DemoPay,Gue suka vibes live ini untuk beli snack,benign,Mira Gue suka vibes live ini untuk beli snack mira gue suka vibes live ini untuk beli snack
sample_benign_0158,Salsa,user0158@example.com,30000,Virtual Account,Kondomatur,gaskeun mabar kapan-kapan aja dulu,benign,Salsa gaskeun mabar kapan-kapan aja dulu salsa gaskeun mabar kapankapan aja dulu
sample_benign_0159,TimSupport,user0159@example.com,32500,Transfer,Trakteer,Mode santai dulu semoga harimu lancar,benign,TimSupport Mode santai dulu semoga harimu lancar timsupport mode santai dulu semoga harimu lancar
sample_benign_0160,Budi,user0160@example.com,35000,QRIS,Saweria,spill build item dong asli ini seru ygy haha,benign,Budi spill build item dong asli ini seru ygy haha budi spill build item dong asli ini seru ygy haha
sample_benign_0161,Nina,user0161@example.com,37500,E-Wallet,DemoPay,Mantap gameplay-nya bwt support live hari ini,benign,Nina Mantap gameplay-nya bwt support live hari ini nina mantap gameplaynya bwt support live hari ini
sample_benign_0162,KopiSore,user0162@example.com,40000,Virtual Account,Kondomatur,✨ mantep bet clutch tadi cmiiw ya ✨,benign,KopiSore ✨ mantep bet clutch tadi cmiiw ya ✨ kopisore mantep bet clutch tadi cmiiw ya
sample_benign_0163,Fajar,user0163@example.com,42500,Transfer,Trakteer,Good luck match berikutnya lanjut konten positif,benign,Fajar Good luck match berikutnya lanjut konten positif fajar good luck match berikutnya lanjut konten positif
sample_benign_0164,Doni,user0164@example.com,45000,QRIS,Saweria,makasih udh nemenin malem ini ygy,benign,Doni makasih udh nemenin malem ini ygy doni makasih udh nemenin malem ini ygy
sample_benign_0165,NontonSantai,user0165@example.com,47500,E-Wallet,DemoPay,wkwk Gw dukung terus semoga target tercapai!,benign,NontonSantai wkwk Gw dukung terus semoga target tercapai! nontonsantai wkwk gw dukung terus semoga target tercapaii
sample_benign_0166,AnakRank,user0166@example.com,50000,Virtual Account,Kondomatur,skuy ranked lagi lowkey suka konten ini,benign,AnakRank skuy ranked lagi lowkey suka konten ini anakrank skuy ranked lagi lowkey suka konten ini
sample_benign_0167,Ayu,user0167@example.com,52500,Transfer,Trakteer,Buat beli kopi request baca chat dong,benign,Ayu Buat beli kopi request baca chat dong ayu buat beli kopi request baca chat dong
sample_benign_0168,ViewerBaik,user0168@example.com,55000,QRIS,Saweria,gokil sih gameplay lu nih buat kopi,benign,ViewerBaik gokil sih gameplay lu nih buat kopi viewerbaik gokil sih gameplay lu nih buat kopi
sample_benign_0169,RuangChat,user0169@example.com,57500,E-Wallet,DemoPay,Akhirnya bisa nonton lagi untuk beli snack,benign,RuangChat Akhirnya bisa nonton lagi untuk beli snack ruangchat akhirnya bisa nonton lagi untuk beli snack
sample_benign_0170,Lia,user0170@example.com,60000,Virtual Account,Kondomatur,gw dukung terus bang haha #270,benign,Lia gw dukung terus bang haha #270 lia gw dukung terus bang haha #270
sample_benign_0171,Bagas,user0171@example.com,62500,Transfer,Trakteer,Bang jangan lupa makan semoga harimu lancar,benign,Bagas Bang jangan lupa makan semoga harimu lancar bagas bang jangan lupa makan semoga harimu lancar
sample_benign_0172,PenontonSetia,user0172@example.com,65000,QRIS,Saweria,carry terus bang plis lanjut,benign,PenontonSetia carry terus bang plis lanjut penontonsetia carry terus bang plis lanjut
sample_benign_0173,SahabatStream,user0173@example.com,67500,E-Wallet,DemoPay,Kontennya rapi bwt support live hari ini,benign,SahabatStream Kontennya rapi bwt support live hari ini sahabatstream kontennya rapi bwt support live hari ini
sample_benign_0174,Raka,user0174@example.com,70000,Virtual Account,Kondomatur,๑۞๑ seru bet nontonnya beneran bagus ๑۞๑,benign,Raka ๑۞๑ seru bet nontonnya beneran bagus ๑۞๑ raka 11 seru bet nontonnya beneran bagus 11
sample_benign_0175,TemanLive,user0175@example.com,10000,Transfer,Trakteer,GG maennya lanjut konten positif,benign,TemanLive GG maennya lanjut konten positif temanlive gg maennya lanjut konten positif
sample_benign_0176,Dina,user0176@example.com,12500,QRIS,Saweria,jgn lupa makan ya no debat sih!,benign,Dina jgn lupa makan ya no debat sih! dina jgn lupa makan ya no debat sihi
sample_benign_0177,Mira,user0177@example.com,15000,E-Wallet,DemoPay,Makasih hiburannya semoga target tercapai,benign,Mira Makasih hiburannya semoga target tercapai mira makasih hiburannya semoga target tercapai
sample_benign_0178,Salsa,user0178@example.com,17500,Virtual Account,Kondomatur,ciye menang terus deh mantap,benign,Salsa ciye menang terus deh mantap salsa ciye menang terus deh mantap
sample_benign_0179,TimSupport,user0179@example.com,20000,Transfer,Trakteer,Clip tadi lucu bgt request baca chat dong,benign,TimSupport Clip tadi lucu bgt request baca chat dong timsupport clip tadi lucu bgt request baca chat dong
sample_benign_0180,Budi,user0180@example.com,22500,QRIS,Saweria,💙 wkwk santuy aja bang random tapi lucu lah haha 💙,benign,Budi 💙 wkwk santuy aja bang random tapi lucu lah haha 💙 budi wkwk santuy aja bang random tapi lucu lah haha
sample_benign_0181,Nina,user0181@example.com,25000,E-Wallet,DemoPay,Support kecil dari gue untuk beli snack,benign,Nina Support kecil dari gue untuk beli snack nina support kecil dari gue untuk beli snack
sample_benign_0182,KopiSore,user0182@example.com,27500,Virtual Account,Kondomatur,gabut jadi nonton live ini dong baca chat,benign,KopiSore gabut jadi nonton live ini dong baca chat kopisore gabut jadi nonton live ini dong baca chat
sample_benign_0183,Fajar,user0183@example.com,30000,Transfer,Trakteer,Bantu sedikit ya semoga harimu lancar,benign,Fajar Bantu sedikit ya semoga harimu lancar fajar bantu sedikit ya semoga harimu lancar
sample_benign_0184,Doni,user0184@example.com,32500,QRIS,Saweria,semangatt ngab ga boong,benign,Doni semangatt ngab ga boong doni semangatt ngab ga boong
sample_benign_0185,NontonSantai,user0185@example.com,35000,E-Wallet,DemoPay,Request lagu dong bwt support live hari ini,benign,NontonSantai Request lagu dong bwt support live hari ini nontonsantai request lagu dong bwt support live hari ini
sample_benign_0186,AnakRank,user0186@example.com,37500,Virtual Account,Kondomatur,✨ sabi request lagu ga otw nonton sampe selesai ✨,benign,AnakRank ✨ sabi request lagu ga otw nonton sampe selesai ✨ anakrank sabi request lagu ga otw nonton sampe selesai
sample_benign_0187,Ayu,user0187@example.com,40000,Transfer,Trakteer,Kamera sudah jelas lanjut konten positif! #287,benign,Ayu Kamera sudah jelas lanjut konten positif! #287 ayu kamera sudah jelas lanjut konten positifi #287
sample_benign_0188,ViewerBaik,user0188@example.com,42500,QRIS,Saweria,kok bisa jago gitu sih lah kok bisa,benign,ViewerBaik kok bisa jago gitu sih lah kok bisa viewerbaik kok bisa jago gitu sih lah kok bisa
sample_benign_0189,RuangChat,user0189@example.com,45000,E-Wallet,DemoPay,Gaskeun sampai selesai semoga target tercapai,benign,RuangChat Gaskeun sampai selesai semoga target tercapai ruangchat gaskeun sampai selesai semoga target tercapai
sample_benign_0190,Lia,user0190@example.com,47500,Virtual Account,Kondomatur,ggwp bang no debat vibesnya enak haha,benign,Lia ggwp bang no debat vibesnya enak haha lia ggwp bang no debat vibesnya enak haha
sample_benign_0191,Bagas,user0191@example.com,50000,Transfer,Trakteer,Gua suka vibes live ini request baca chat dong,benign,Bagas Gua suka vibes live ini request baca chat dong bagas gua suka vibes live ini request baca chat dong
sample_benign_0192,PenontonSetia,user0192@example.com,52500,QRIS,Saweria,thx bang udah live aja dulu,benign,PenontonSetia thx bang udah live aja dulu penontonsetia thx bang udah live aja dulu
sample_benign_0193,SahabatStream,user0193@example.com,55000,E-Wallet,DemoPay,Mode santai dulu untuk beli snack,benign,SahabatStream Mode santai dulu untuk beli snack sahabatstream mode santai dulu untuk beli snack
sample_benign_0194,Raka,user0194@example.com,57500,Virtual Account,Kondomatur,lag dikit tapi aman asli ini seru,benign,Raka lag dikit tapi aman asli ini seru raka lag dikit tapi aman asli ini seru
sample_benign_0195,TemanLive,user0195@example.com,60000,Transfer,Trakteer,wkwk Mantap gameplay-nya semoga harimu lancar,benign,TemanLive wkwk Mantap gameplay-nya semoga harimu lancar temanlive wkwk mantap gameplaynya semoga harimu lancar
sample_benign_0196,Dina,user0196@example.com,62500,QRIS,Saweria,anjay keren bgt cmiiw ya,benign,Dina anjay keren bgt cmiiw ya dina anjay keren bgt cmiiw ya
sample_benign_0197,Mira,user0197@example.com,65000,E-Wallet,DemoPay,Good luck match berikutnya bwt support live hari ini,benign,Mira Good luck match berikutnya bwt support live hari ini mira good luck match berikutnya bwt support live hari ini
sample_benign_0198,Salsa,user0198@example.com,67500,Virtual Account,Kondomatur,๑۞๑ gua nonton dari awal nih ygy ๑۞๑!,benign,Salsa ๑۞๑ gua nonton dari awal nih ygy ๑۞๑! salsa 11 gua nonton dari awal nih ygy 11i
sample_benign_0199,TimSupport,user0199@example.com,70000,Transfer,Trakteer,Gue dukung terus lanjut konten positif,benign,TimSupport Gue dukung terus lanjut konten positif timsupport gue dukung terus lanjut konten positif
sample_benign_0200,Budi,user0200@example.com,10000,QRIS,Saweria,ez tapi tetep humble lowkey suka konten ini sih haha,benign,Budi ez tapi tetep humble lowkey suka konten ini sih haha budi ez tapi tetep humble lowkey suka konten ini sih haha
sample_benign_0201,Nina,user0201@example.com,12500,E-Wallet,DemoPay,Buat beli kopi semoga target tercapai,benign,Nina Buat beli kopi semoga target tercapai nina buat beli kopi semoga target tercapai
sample_benign_0202,KopiSore,user0202@example.com,15000,Virtual Account,Kondomatur,auto ngakak pas tadi nih buat kopi,benign,KopiSore auto ngakak pas tadi nih buat kopi kopisore auto ngakak pas tadi nih buat kopi
sample_benign_0203,Fajar,user0203@example.com,17500,Transfer,Trakteer,Akhirnya bisa nonton lagi request baca chat dong,benign,Fajar Akhirnya bisa nonton lagi request baca chat dong fajar akhirnya bisa nonton lagi request baca chat dong
sample_benign_0204,Doni,user0204@example.com,20000,QRIS,Saweria,💙 gpp kalah yang penting fun 💙 #304,benign,Doni 💙 gpp kalah yang penting fun 💙 #304 doni gpp kalah yang penting fun #304
sample_benign_0205,NontonSantai,user0205@example.com,22500,E-Wallet,DemoPay,Bang jangan lupa makan untuk beli snack,benign,NontonSantai Bang jangan lupa makan untuk beli snack nontonsantai bang jangan lupa makan untuk beli snack
sample_benign_0206,AnakRank,user0206@example.com,25000,Virtual Account,Kondomatur,afk bentar tetep support plis lanjut,benign,AnakRank afk bentar tetep support plis lanjut anakrank afk bentar tetep support plis lanjut
sample_benign_0207,Ayu,user0207@example.com,27500,Transfer,Trakteer,Kontennya rapi semoga harimu lancar,benign,Ayu Kontennya rapi semoga harimu lancar ayu kontennya rapi semoga harimu lancar
